지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22193,2020-01-04 22:00,5.4,13,7.1,1027.4,65,8.9,12.3,1.4,.8,.5,4,350
22193,2020-01-04 23:00,4.9,17,7,1027.9,66,8.7,12.3,1.2,.8,.5,3.8,5
22193,2020-01-05 00:00,4.9,13,6.7,1028,66,9,12.3,1.2,.8,.6,4.3,3
22193,2020-01-05 01:00,6.2,14,8,1027.8,64,9.1,12.3,1.2,.8,.6,4,354
22193,2020-01-05 02:00,5.8,13,7.4,1028.1,61,9,12.3,1.2,.8,.5,3.8,12
22193,2020-01-05 03:00,5.7,14,7.5,1028.5,60,9,12.3,1.2,.8,.6,4,8
22193,2020-01-05 04:00,5.4,24,6.9,1028.4,62,8.7,12.3,1.1,.7,.5,4,353
22193,2020-01-05 05:00,6,36,7.9,1028.3,66,8.6,12.4,1,.7,.5,3.8,6
22193,2020-01-05 06:00,6,35,8,1028.3,65,8.4,12.4,1.1,.6,.5,3.4,33
22193,2020-01-05 07:00,7,36,8.8,1028.4,64,8.4,12.4,1.3,.7,.5,4.3,351
22193,2020-01-05 08:00,6.1,45,7.8,1029.2,63,8.4,12.3,1,.7,.5,3.6,5
22193,2020-01-05 09:00,7.4,39,8.9,1029.2,62,8.4,12.3,1.1,.7,.5,3.8,9
22193,2020-01-05 10:00,6.9,42,8.7,1030.1,62,8.4,12.3,1.3,.7,.5,4,358
22193,2020-01-05 11:00,6.5,61,8.3,1030.2,61,8.3,12.3,1.4,.9,.6,3.4,30
22193,2020-01-05 12:00,7,57,9,1029.8,60,8.2,12.4,1.3,.8,.6,3.4,24
22193,2020-01-05 13:00,6.4,58,8.3,1028.9,59,8.2,12.3,1.4,.8,.6,3.2,49
22193,2020-01-05 14:00,5.3,61,6.8,1028.7,53,8.2,12.3,1.4,.7,.5,3.4,44
22193,2020-01-05 15:00,4.2,55,5.6,1028.7,53,8.4,12.3,1.2,.7,.5,3.2,36
22193,2020-01-05 16:00,4.7,38,6.2,1028.8,52,8.5,12.3,1.1,.7,.5,3.8,56
22193,2020-01-05 17:00,4.4,38,6.1,1029.2,57,8.5,12.3,1.1,.6,.4,3.8,28
22193,2020-01-05 18:00,3.6,55,4.9,1029.3,53,8.5,12.3,.9,.6,.4,3.4,51
22193,2020-01-05 19:00,4.7,51,5.7,1029.1,50,8.9,12.3,.8,.6,.4,3.6,34
22193,2020-01-05 20:00,4.4,56,5.5,1028.8,54,8.8,12.3,.9,.5,.4,3.2,36
22193,2020-01-05 21:00,4.8,92,6.4,1028.2,53,9.6,12.3,.8,.5,.4,3.2,62
22193,2020-01-05 22:00,5.6,104,7.1,1028,56,9.8,12.3,.9,.6,.4,3.8,351
22193,2020-01-05 23:00,6.4,99,7.9,1027.5,60,10.6,12.3,1,.6,.4,3,93
22193,2020-01-06 00:00,6.6,100,8.3,1027.3,66,10.9,12.3,1,.7,.5,3.6,73
22193,2020-01-06 01:00,7.3,109,9.2,1026.2,74,11.5,12.4,1.4,.7,.5,3.4,113
22193,2020-01-06 02:00,6.8,137,8.9,1026,71,12.4,12.3,1.5,.8,.5,3.4,113
22193,2020-01-06 03:00,7.1,114,9.1,1025.9,73,12.3,12.3,1.1,.8,.6,3.8,142
22193,2020-01-06 04:00,7,104,8.7,1025.7,67,12.1,12.3,1.3,.8,.6,4,136
22193,2020-01-06 05:00,7.1,99,9.1,1025.5,65,12.5,12.3,1.5,.9,.6,3.8,133
22193,2020-01-06 06:00,8.9,95,11,1024.5,77,11.5,12.3,1.8,1.1,.8,3.8,146
22193,2020-01-06 07:00,7.9,93,9.3,1025,80,11.5,12.4,1.9,1.2,.8,4.3,153
22193,2020-01-06 08:00,8.7,96,10.3,1024.5,82,11.7,12.4,2.2,1.2,.9,4.6,128
22193,2020-01-06 09:00,10,102,12.8,1023.9,83,12,12.4,2.3,1.3,.9,4.6,123
22193,2020-01-06 10:00,9.9,109,12.6,1023.3,83,12.4,12.4,2.2,1.5,1,4.3,133
22193,2020-01-06 11:00,8.2,127,10.6,1022.7,80,13.3,12.4,2.2,1.2,.9,4.6,125
22193,2020-01-06 12:00,8.5,160,10.8,1022.6,81,14.1,12.4,1.9,1.2,.9,4.6,117
22193,2020-01-06 13:00,8.4,157,10.6,1021.2,90,13.3,12.4,2.1,1.4,1,4.6,131
22193,2020-01-06 14:00,6.1,138,7.4,1020.6,92,13.4,12.4,2.3,1.4,1,4.9,159
22193,2020-01-06 16:00,5.8,135,7.1,1019.4,94,13.7,12.4,2,1.3,.9,5.3,168
22193,2020-01-06 17:00,4.3,129,5.7,1019.1,94,13.6,12.4,2.4,1.7,1.2,5.8,166
22193,2020-01-06 18:00,4.6,126,6.6,1019,94,13.3,12.4,2.5,1.6,1.2,5.3,156
22193,2020-01-06 19:00,3.7,178,5.7,1018.7,94,14.2,12.4,2.5,1.5,1.1,5.3,171
22193,2020-01-06 20:00,4.9,211,6.3,1018.5,92,14,12.4,2.9,1.8,1.3,5.3,162
22193,2020-01-06 21:00,6.2,215,7.9,1018,93,14,12.4,2.8,1.7,1.2,5.3,182
22193,2020-01-06 22:00,5.9,215,7.5,1018,93,14.2,12.4,2.6,1.7,1.2,6.4,180
22193,2020-01-06 23:00,5.1,216,7,1017.7,93,13.9,12.5,2.7,1.6,1.1,5.3,167
22193,2020-01-07 00:00,4.9,220,6.3,1017.4,94,14,12.4,2.2,1.4,1,5.8,154
22193,2020-01-07 01:00,4.6,205,5.5,1016.6,93,13.8,12.4,2,1.4,1,5.3,192
22193,2020-01-07 02:00,4.3,201,5.5,1016,94,13.9,12.4,2.2,1.5,1.1,5.8,178
22193,2020-01-07 03:00,4.9,198,6.2,1015.4,93,13.9,12.3,1.9,1.2,.9,6.4,167
22193,2020-01-07 04:00,7.5,196,9.5,1014.6,92,14.5,12.3,1.7,1.2,.9,5.3,173
22193,2020-01-07 05:00,7,211,8.6,1014.5,91,14.7,12.3,1.9,1.2,.9,5.3,181
22193,2020-01-07 06:00,7.2,200,8.6,1013.9,90,14.4,12.4,2.6,1.1,.8,5.3,170
22193,2020-01-07 07:00,5.7,208,7,1013.8,92,14.3,12.4,2.4,1.2,.9,4.6,160
22193,2020-01-07 08:00,8.6,194,10.6,1013.4,91,14.6,12.4,2.4,1.4,1,5.3,177
22193,2020-01-07 09:00,8.7,185,10.6,1013,92,14.9,12.4,2.4,1.4,1,4.9,175
22193,2020-01-07 10:00,9.7,183,12.1,1012.5,89,15.3,12.4,2.6,1.6,1.2,5.3,177
22193,2020-01-07 11:00,10.5,188,12.8,1012.1,87,15.6,12.4,2.8,1.5,1.1,4.9,180
22193,2020-01-07 13:00,11.3,189,13.8,1010.4,88,15.9,12.4,3.9,2.3,1.6,5.8,189
22193,2020-01-07 14:00,8.5,191,10.8,1009.4,91,15.4,12.4,3.2,2,1.4,5.8,172
22193,2020-01-07 15:00,8.6,189,10.7,1008.1,89,15.6,12.4,2.9,2,1.4,6.4,190
22193,2020-01-07 16:00,10.2,191,13.3,1007.2,89,15.8,12.4,3.6,2.1,1.5,6.4,177
22193,2020-01-07 17:00,10.3,196,13.1,1006.5,91,15.7,12.4,3.3,2.1,1.5,6.4,174
22193,2020-01-07 18:00,13.1,226,19.2,1006.6,91,15.6,12.4,4.2,2.3,1.6,7.1,172
22193,2020-01-07 19:00,10,245,12.8,1006.7,88,13.9,12.4,4.5,2.8,2,6.4,191
22193,2020-01-07 20:00,13.6,241,18.7,1006.7,85,13,12.4,3.7,2.3,1.6,6.4,185
22193,2020-01-07 21:00,13.6,245,20.7,1006.4,80,12.7,12.4,4,2.5,1.8,5.8,188
22193,2020-01-07 22:00,13.5,268,18.3,1006.9,84,12.1,12.4,4.7,3.1,2.2,6.4,206
22193,2020-01-07 23:00,12.3,288,17.7,1008.4,79,11.3,12.5,4.8,2.8,2,6.4,212
22193,2020-01-08 00:00,13.5,289,18.4,1009.6,77,10.7,12.6,4.2,2.7,1.9,7.1,206
22193,2020-01-08 01:00,15.2,285,19.3,1010.8,76,9.9,12.7,4.6,3,2.1,7.1,221
22193,2020-01-08 02:00,13.1,290,19,1012,76,9.2,12.7,5,3.1,2.2,7.1,253
22193,2020-01-08 03:00,12.8,299,18.9,1013.2,75,9,12.4,5.1,3,2.1,7.1,343
22193,2020-01-08 04:00,12.5,301,17.6,1013.8,78,8.5,12.4,7.1,3.9,2.8,7.1,289
22193,2020-01-08 05:00,14.2,307,20.1,1014.5,71,8.5,12.4,6.1,3.6,2.6,7.1,293
22193,2020-01-08 06:00,13.2,306,18.2,1015.8,73,8.3,12.5,5.9,4.3,3.1,8,325
22193,2020-01-08 07:00,13.3,307,16.9,1016.7,75,7.8,12.5,5.6,3.7,2.6,8,300
22193,2020-01-08 08:00,13.5,306,17.5,1018,69,8.2,12.4,6.5,3.9,2.8,8,20
22193,2020-01-08 09:00,12.4,301,17.2,1019.4,66,7.7,12.4,6,3.6,2.5,7.1,292
22193,2020-01-08 10:00,13.1,307,16.8,1020.2,66,7.5,12.4,7.6,3.9,2.8,9.1,348
22193,2020-01-08 11:00,13,315,17.7,1020.6,66,7,12.4,7.7,4,2.8,9.1,342
22193,2020-01-08 12:00,12.2,320,16.9,1020.5,70,7.2,12.4,7.9,4,2.8,8,350
22193,2020-01-08 13:00,12.8,314,17,1020.5,68,7,12.5,7,3.9,2.8,9.1,339
22193,2020-01-08 14:00,12.3,312,16.7,1020.5,67,6.8,12.5,7,4.2,3,9.1,354
22193,2020-01-08 15:00,12,319,16.2,1020.8,69,6.9,12.5,6.7,4.1,2.9,9.1,347
22193,2020-01-08 16:00,12,324,15.8,1021.9,68,7,12.5,7.2,4.5,3.2,9.1,345
22193,2020-01-08 17:00,11.7,326,15.9,1022.4,67,6.9,12.4,7.1,5.8,4.1,9.1,340
22193,2020-01-08 18:00,11.5,335,15.5,1022.6,66,7,12.4,6.1,3.4,2.4,9.1,352
22193,2020-01-08 19:00,11.7,340,16,1023.1,65,6.7,12.4,6.7,4.2,3,9.1,339
22193,2020-01-08 20:00,11.7,339,16.1,1023.4,67,6.7,12.4,5.9,3.8,2.7,9.1,341
22193,2020-01-08 21:00,10.5,344,14.2,1024.1,68,6.6,12.5,5.4,3.5,2.5,9.1,353
22193,2020-01-08 22:00,9.5,333,12.9,1024.4,69,6.7,12.8,5.4,3.4,2.4,9.1,343
22193,2020-01-08 23:00,9.9,341,14.2,1024.1,70,6.8,13,5.8,3.5,2.5,9.1,348
22193,2020-01-09 00:00,10.3,345,14,1023.9,70,7.1,13.1,5.7,3.5,2.5,9.1,356
22193,2020-01-09 01:00,10.3,349,14.7,1023.6,69,6.9,13.2,5.4,3.5,2.5,9.1,343
22193,2020-01-09 02:00,9.8,352,13.9,1024.1,68,6.8,13.2,4.9,3.3,2.3,9.1,342
22193,2020-01-09 03:00,9.2,346,12.3,1024.6,69,7.1,13.2,5.4,3.1,2.2,9.1,340
22193,2020-01-09 04:00,8.7,343,11.4,1024.5,68,6.8,13.1,4.9,3.5,2.5,8,341
22193,2020-01-09 05:00,8.4,346,11.3,1024.4,67,7,12.9,5.7,3.1,2.2,8,355
22193,2020-01-09 06:00,9.3,344,13,1024.3,68,6.8,12.9,4.1,2.7,1.9,9.1,338
22193,2020-01-09 07:00,9.2,351,12.7,1024.2,65,7.2,12.9,4.2,2.6,1.9,8,350
22193,2020-01-09 08:00,9.4,7,12.6,1024,65,6.7,12.9,3.8,2.3,1.6,8,356
22193,2020-01-09 09:00,9.4,1,13,1024.1,67,6.9,13.1,3.6,2.4,1.7,8,338
22193,2020-01-09 10:00,9.6,360,13.1,1024.5,69,7.1,13.2,3.8,2.4,1.7,8,345
22193,2020-01-09 11:00,9.9,4,12.9,1024.8,67,6.8,13.3,3.7,2.2,1.5,8,340
22193,2020-01-09 12:00,8.4,5,11.3,1024.7,68,7.1,13.3,3.7,2.3,1.6,8,339
22193,2020-01-09 13:00,7.7,0,11.5,1024.1,68,7.1,13.4,3.5,2.1,1.5,8,345
22193,2020-01-09 14:00,8,5,10.5,1023.8,66,7.1,13.4,3.9,2.2,1.6,7.1,352
22193,2020-01-09 15:00,8,5,10.5,1023.5,67,7,13.4,4.1,2.2,1.5,8,351
22193,2020-01-09 16:00,6.2,0,8.8,1024,64,7.2,13.3,3.8,2.3,1.6,8,352
22193,2020-01-09 17:00,7.8,2,10.4,1023.8,65,7.2,13.2,3.7,2.4,1.7,8,340
22193,2020-01-09 18:00,7.9,355,10.6,1024.2,66,7.2,13.2,4.1,2.4,1.7,8,336
22193,2020-01-09 19:00,7.4,2,9.9,1024.6,64,7,13.1,3.7,2.1,1.5,7.1,352
22193,2020-01-09 20:00,7.1,2,9.9,1024.7,63,6.8,13.1,3.3,2,1.4,7.1,349
22193,2020-01-09 21:00,7.4,3,11.9,1024.7,63,6.8,13.2,3.2,1.7,1.2,6.4,353
22193,2020-01-09 22:00,7.5,2,11,1025.1,64,6.9,13.3,2.6,1.7,1.2,8,350
22193,2020-01-09 23:00,7.9,3,10.6,1024.5,64,6.9,13.4,2.9,1.6,1.1,7.1,352
22193,2020-01-10 00:00,7.6,2,10.9,1024.3,65,6.7,13.4,2.5,1.5,1.1,7.1,337
22193,2020-01-10 01:00,7.8,4,10.5,1024.3,66,7,13.9,2.7,1.6,1.1,7.1,339
22193,2020-01-10 02:00,8.2,10,10.4,1023.8,68,6.9,13.9,2.9,1.6,1.2,7.1,335
22193,2020-01-10 03:00,8.4,18,11.4,1023.5,67,6.8,13.6,2.9,1.6,1.1,5.8,346
22193,2020-01-10 04:00,8.7,19,11.4,1023.3,69,6.7,13.4,2.8,1.4,1,6.4,340
22193,2020-01-10 05:00,8.5,12,11.3,1023.1,68,6.7,13.4,2.7,1.6,1.1,5.8,6
22193,2020-01-10 06:00,8.6,14,10.7,1023,68,6.7,13,2.3,1.4,1,5.8,347
22193,2020-01-10 07:00,7.6,14,9.4,1023.6,67,6.6,13.1,2.7,1.3,.9,5.8,8
22193,2020-01-10 08:00,7.5,15,10,1024.1,69,6.8,13.3,2.2,1.3,.9,5.8,360
22193,2020-01-10 09:00,8.1,22,10.8,1023.7,70,6.8,13.3,2,1.2,.8,4.3,30
22193,2020-01-10 10:00,5.9,27,8,1024.1,70,7,13.4,2.2,1.2,.9,6.4,9
22193,2020-01-10 11:00,7.8,27,10.3,1023.7,71,7,13.4,1.6,1.1,.8,6.4,330
22193,2020-01-10 12:00,6.3,35,9,1022.9,73,6.9,13.3,1.7,1.2,.8,6.4,346
22193,2020-01-10 13:00,5,27,6.9,1022.3,70,6.5,13.7,1.8,1,.7,6.4,340
22193,2020-01-10 14:00,3.7,359,6,1022.6,67,6.6,14.3,1.6,1,.7,6.4,1
22193,2020-01-10 15:00,6.3,16,8.2,1021.6,69,7,14.3,1.7,1,.7,5.8,348
22193,2020-01-10 16:00,7.3,7,9.4,1021.1,71,7.6,14.2,1.5,1,.7,5.8,339
22193,2020-01-10 17:00,7.3,9,9.7,1021.7,67,7.6,14.1,1.4,1,.7,5.8,357
22193,2020-01-10 18:00,8.6,8,11,1021.6,69,7.6,13.4,1.8,1,.7,4.9,353
22193,2020-01-10 19:00,8,15,10.6,1021.5,68,7.3,13.2,1.5,1,.7,3.8,1
22193,2020-01-10 20:00,7.7,11,9.6,1021.6,69,7,13.4,1.5,1,.7,3.6,18
22193,2020-01-10 21:00,7.8,25,10,1021.2,69,6.9,13.3,1.4,1,.7,3.8,22
22193,2020-01-10 22:00,9,20,11.4,1020.9,71,7.1,13.3,1.7,1,.7,4.3,26
22193,2020-01-10 23:00,8.5,21,10.9,1021,69,7.1,13.4,1.9,1.1,.8,4.3,39
22193,2020-01-11 00:00,7.9,22,9.9,1021.1,68,7.2,13.5,1.8,1,.7,4.6,38
22193,2020-01-11 01:00,6.8,20,9.5,1021.2,68,7.2,13.6,1.5,1,.7,4,19
22193,2020-01-11 02:00,5.4,6,7.5,1021.1,63,7.1,13.7,1.5,1.1,.8,4.3,39
22193,2020-01-11 03:00,6.9,7,8.7,1021,64,7.4,13.7,1.3,1,.7,4.3,5
22193,2020-01-11 04:00,6,11,7.9,1020.8,65,7.5,13.3,1.4,.8,.6,4.3,27
22193,2020-01-11 05:00,7.3,21,9.4,1020.3,66,7.7,13.1,1.6,.9,.7,4.3,44
22193,2020-01-11 06:00,7.8,6,10,1020.3,61,7.6,13,1.5,.9,.6,3.8,20
22193,2020-01-11 07:00,8,12,10.3,1020.6,60,8,13.1,1.1,.7,.5,4,13
22193,2020-01-11 08:00,7.9,21,11.6,1020.8,59,7.8,12.9,1.3,.9,.6,4,28
22193,2020-01-11 09:00,7.7,13,10.2,1021.1,61,8.1,12.6,1.5,.8,.6,3.8,52
22193,2020-01-11 10:00,6.8,5,9.3,1021.1,58,8,12.7,1.6,.9,.6,3.8,22
22193,2020-01-11 11:00,4.1,49,5.2,1021.5,66,7.9,12.7,1,.7,.5,4,2
22193,2020-01-11 12:00,4,19,5.5,1021.1,67,7.9,13.9,1.2,.6,.5,4,343
22193,2020-01-11 13:00,4.4,14,7.6,1019.5,68,8.3,13.7,.8,.6,.4,4.6,344
22193,2020-01-11 14:00,6.2,15,8.4,1018.6,69,8,13.7,1,.6,.4,4.6,348
22193,2020-01-11 15:00,6.6,356,9.1,1018.4,61,8.4,13.8,1.2,.7,.5,3.8,28
22193,2020-01-11 16:00,6.5,354,9.1,1018.2,59,8.3,13.8,1.8,.8,.5,4.3,347
22193,2020-01-11 17:00,6.6,355,8.9,1018.2,59,8.2,13.6,1.4,.8,.6,4.3,1
22193,2020-01-11 18:00,7.1,352,9.1,1018.2,58,8.2,13.5,1.4,.8,.6,3.8,6
