지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22301,2021-09-01 07:00,5.9,244,7,1012.9,79,27,28.6,.9,.5,.3,5.2,183
22301,2021-09-01 08:00,6.1,235,7.1,1012.7,78,27.3,28.7,1.1,.5,.3,5.2,145
22301,2021-09-01 09:00,5.7,234,7,1013.1,79,27.5,28.7,1,.5,.3,4.8,144
22301,2021-09-01 10:00,6.8,222,8,1012.7,78,27.6,28.8,.9,.5,.3,5,118
22301,2021-09-01 11:00,6.8,223,7.7,1012.6,80,27.7,28.8,1,.5,.3,5.1,98
22301,2021-09-01 12:00,6.7,218,8.1,1012.2,82,27.6,28.8,.9,.5,.3,4.9,87
22301,2021-09-01 13:00,6.6,222,7.7,1011.9,81,27.7,28.7,1,.5,.3,4.9,67
22301,2021-09-01 14:00,6.2,220,7.2,1011.5,81,28,28.8,.8,.6,.3,5,43
22301,2021-09-01 15:00,6.6,213,7.9,1010.9,82,27.9,28.9,.9,.5,.4,5,52
22301,2021-09-01 16:00,7,220,8.5,1010.8,82,27.9,28.9,1,.6,.4,5.1,357
22301,2021-09-01 17:00,5.4,248,6.9,1010.8,79,28.3,28.9,1.1,.6,.4,5.2,325
22301,2021-09-01 18:00,6,249,6.9,1010.7,77,28.5,28.8,1.1,.7,.4,5.4,315
22301,2021-09-01 19:00,5.7,251,7,1010.9,81,27.7,28.2,.9,.6,.4,5.2,290
22301,2021-09-01 20:00,6,256,7.1,1011.1,81,27.6,28.2,1.3,.6,.4,5.4,260
22301,2021-09-01 21:00,5.2,249,6.2,1011.4,81,27.6,28.5,1.3,.6,.4,5.4,262
22301,2021-09-01 22:00,5.2,244,6.4,1011.4,82,27.5,28.7,1.4,.6,.4,5.7,240
22301,2021-09-01 23:00,6.2,240,7.4,1011.1,83,27.5,28.7,.9,.6,.4,5.4,228
22301,2021-09-02 00:00,5.9,246,7.9,1011.1,83,27.4,28.7,1.2,.7,.5,5.5,247
22301,2021-09-02 01:00,7.6,249,9.1,1011,83,27.3,28.7,1,.7,.4,5.4,253
22301,2021-09-02 02:00,7.6,261,9.4,1010.8,84,27.4,28.7,1.2,.6,.4,5.1,247
22301,2021-09-02 03:00,7.4,260,9.5,1010.2,82,27.4,28.7,1.2,.7,.4,5.5,229
22301,2021-09-02 04:00,8.2,263,9.5,1009.6,83,27.3,28.7,1.1,.7,.5,5,242
22301,2021-09-02 05:00,7,253,8.2,1009.4,84,27.2,28.7,1.1,.7,.4,5.2,241
22301,2021-09-02 06:00,6.5,263,7.8,1009.5,82,27.3,28.5,.9,.7,.4,5,233
22301,2021-09-02 07:00,6.4,268,8.2,1009.6,82,27.4,28.4,1.1,.7,.5,4.9,231
22301,2021-09-02 08:00,6.5,255,7.5,1009.5,82,27.6,28.5,1.2,.7,.4,4.9,202
22301,2021-09-02 09:00,6.8,255,8,1010.2,82,27.8,28.8,1.2,.7,.4,4.9,170
22301,2021-09-02 10:00,7.3,255,8.5,1010.4,78,28,28.8,1.1,.6,.4,5,146
22301,2021-09-02 11:00,7.3,251,8.5,1010.3,80,28,28.8,1.1,.6,.4,5.3,126
22301,2021-09-02 12:00,7.6,251,8.8,1010.4,80,28,28.8,1.1,.7,.4,5.1,98
22301,2021-09-02 13:00,6.8,255,7.9,1009.8,81,28,28.8,1.1,.6,.4,5.3,98
22301,2021-09-02 14:00,6,260,6.9,1009.3,82,27.9,28.8,1.1,.6,.4,5.3,45
22301,2021-09-02 15:00,5.1,243,6.3,1008.4,80,28.1,28.8,1,.6,.4,5,28
22301,2021-09-02 16:00,4.7,243,5.8,1007.9,79,27.9,28.8,1,.6,.4,5.3,340
22301,2021-09-02 17:00,4.9,245,5.7,1008.1,81,27.9,28.8,1.2,.6,.4,5.3,304
22301,2021-09-02 18:00,7.1,247,8.1,1008.7,81,27.7,28.8,1,.6,.4,5.5,301
22301,2021-09-02 19:00,6.4,244,7.7,1008.1,82,27.5,28.5,1.1,.7,.5,5.7,298
22301,2021-09-02 20:00,6.6,245,7.6,1008.5,80,27.5,28.1,1.2,.7,.5,6.1,74
22301,2021-09-02 21:00,7.6,236,8.7,1008.1,80,27.5,28.4,1,.7,.4,6.2,64
22301,2021-09-02 22:00,5.6,214,7,1007.6,81,27.4,28.7,1.2,.7,.5,6.4,54
22301,2021-09-02 23:00,6,222,7,1007.6,79,27.4,28.7,1.4,.8,.5,6.6,16
22301,2021-09-03 00:00,7.6,225,8.8,1007.7,80,27.3,28.6,1.2,.8,.5,6.2,7
22301,2021-09-03 01:00,8.3,230,9.8,1007.8,80,27.3,28.2,1.3,.8,.5,6.2,347
22301,2021-09-03 02:00,9.6,221,11.4,1006.8,80,27.2,28.8,1.3,.8,.5,5.8,332
22301,2021-09-03 03:00,10.4,222,12.2,1006,82,27.2,28.7,1.2,.8,.5,5.5,294
22301,2021-09-03 04:00,10.3,232,12.6,1005.7,84,27.3,28.7,1.6,.9,.7,5.3,136
22301,2021-09-03 05:00,9.9,240,12.8,1005.4,88,26.9,28.7,1.4,1,.6,5.3,161
22301,2021-09-03 06:00,8.7,316,10.6,1006.3,94,24.4,28.6,1.8,1.2,.8,5.2,190
22301,2021-09-03 07:00,8,293,10.2,1006.3,85,25.8,28.6,2.1,1.2,.8,5.5,194
22301,2021-09-03 08:00,5.8,239,7.4,1006.6,91,24.9,28.4,1.9,1.1,.7,5.5,166
22301,2021-09-03 09:00,5.3,242,6.3,1006.7,89,25.9,28.4,1.8,1.1,.7,5.5,157
22301,2021-09-03 10:00,5.7,236,7.1,1007,88,26.3,28.5,1.6,1.1,.7,5.3,184
22301,2021-09-03 11:00,5.7,235,6.7,1007.2,87,26.4,28.5,1.9,1,.7,6.2,146
22301,2021-09-03 12:00,7.3,241,8.5,1007,87,26.7,28.5,1.7,1.1,.7,6,132
22301,2021-09-03 13:00,5.7,295,7.9,1006.8,83,27.2,28.5,1.7,.9,.6,5.8,105
22301,2021-09-03 14:00,5.2,329,6.3,1007.1,80,27.1,28.4,1.4,1,.6,6,68
22301,2021-09-03 15:00,4.1,299,5.1,1006.6,78,27.4,28.6,1.4,.9,.6,6.4,48
22301,2021-09-03 16:00,4,296,5,1006.5,79,27.4,28.8,1.4,.9,.6,6,4
22301,2021-09-03 17:00,4.9,306,5.8,1006.9,80,27.1,28.9,1.2,.7,.4,6.1,326
22301,2021-09-03 18:00,5.6,307,6.6,1006.9,79,27.1,28.8,1.3,.8,.5,6.2,110
22301,2021-09-03 19:00,5.7,322,7,1007.2,81,26.7,28.8,1.2,.8,.5,6.3,57
22301,2021-09-03 20:00,3.6,311,4.6,1007.5,81,26.5,28.8,1.2,.8,.5,6,284
22301,2021-09-03 21:00,3,301,4,1008.6,80,26.6,28.7,1.4,.9,.6,6.6,0
22301,2021-09-03 22:00,3.5,272,4.2,1009.3,81,26.6,28.7,1.3,.9,.6,6.5,39
22301,2021-09-03 23:00,4.5,290,5.4,1009.9,82,26.5,28.6,1.5,.9,.6,6.7,22
22301,2021-09-04 00:00,4.3,286,5.4,1009.9,80,26.6,28.5,1.7,1,.6,6.3,357
22301,2021-09-04 01:00,3,297,4,1009.7,83,26.4,28.5,1.4,1,.6,6.3,343
22301,2021-09-04 02:00,2.6,300,3.7,1009.6,82,26.4,28.5,1.8,1,.6,6.4,339
22301,2021-09-04 03:00,1.3,298,1.8,1009.8,82,26.3,28.5,1.8,1,.6,6,218
22301,2021-09-04 04:00,1.4,339,2.2,1010,83,26.3,28.5,1.7,1,.6,5.9,329
22301,2021-09-04 05:00,.4,9,.8,1009.9,82,26.2,28.5,1.6,1,.7,6,12
22301,2021-09-04 06:00,.9,163,1.9,1010,82,26.2,28.5,1.6,1,.6,6.2,38
22301,2021-09-04 07:00,.7,170,1.5,1010.1,81,26.6,27.9,1.8,1.1,.7,6.6,37
22301,2021-09-04 08:00,1.7,186,2.5,1010.5,81,27,27.9,1.8,1.1,.7,6.6,45
22301,2021-09-04 09:00,.9,177,1.5,1011.1,79,27.4,27.8,1.7,1.1,.7,6.9,36
22301,2021-09-04 10:00,1.2,200,1.9,1011.6,79,27.4,28.2,1.9,1.2,.8,7,22
22301,2021-09-04 11:00,1.4,166,2.3,1011.8,77,27.9,28.6,1.7,1.2,.7,7.1,1
22301,2021-09-04 12:00,1.3,123,2.1,1012,76,28.1,29,1.8,1.2,.7,7.1,335
22301,2021-09-04 13:00,2.4,136,3.3,1012,76,27.6,28.8,1.8,1,.7,6.4,290
22301,2021-09-04 14:00,3.1,119,4.1,1011.7,76,27.6,28.6,1.9,1.2,.8,7,248
22301,2021-09-04 15:00,1.3,179,2,1011.7,75,28.3,28.9,1.7,1.2,.8,6.9,208
22301,2021-09-04 16:00,1,162,1.8,1011.7,71,28.5,29.1,2.5,1.4,.9,7,173
22301,2021-09-04 17:00,1.4,176,2.3,1011.9,73,27.7,29,2,1.3,.9,7.1,138
22301,2021-09-04 18:00,2.1,124,3,1011.8,81,27,28.9,1.8,1.1,.8,7.4,125
22301,2021-09-04 19:00,5.9,107,6.8,1012.3,84,26.7,28.7,1.6,1.1,.7,7.3,108
22301,2021-09-04 20:00,6.5,113,7.6,1012.8,86,26.8,28.5,1.9,1.1,.8,7.2,99
22301,2021-09-04 21:00,7.2,117,8.8,1013.3,85,27,28.5,1.7,1.1,.6,7,72
22301,2021-09-04 22:00,7.2,114,8.8,1013.6,83,27,28.3,1.5,1,.7,6.9,48
22301,2021-09-04 23:00,7.3,116,8.5,1013.6,84,26.9,28.1,1.7,1.1,.7,6.8,57
22301,2021-09-05 00:00,6.7,108,7.6,1013.9,83,26.9,28.2,1.7,1.1,.7,6.2,10
22301,2021-09-05 01:00,6.7,115,7.9,1013.7,83,26.9,28.3,1.5,1,.7,7,355
22301,2021-09-05 02:00,6.7,116,7.8,1013.3,83,26.8,28.3,1.4,1,.7,6.9,344
22301,2021-09-05 03:00,5.6,120,6.6,1013.3,84,26.8,28.3,1.7,1,.6,6.3,326
22301,2021-09-05 04:00,5.8,106,6.8,1013,85,26.8,28.3,1.8,1.1,.7,6.4,327
22301,2021-09-05 05:00,6.8,111,8.1,1013,85,26.8,28.2,1.4,.9,.6,6.5,39
22301,2021-09-05 06:00,7,116,8,1013.1,88,26.5,28.2,1.6,1.1,.7,6.5,95
22301,2021-09-05 07:00,7.6,119,8.9,1013.4,87,26.7,28.1,1.6,1.2,.8,6.9,90
