지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22107,2021-01-03 06:00,9.4,35,12.5,1031.7,72,6.1,17.5,2.1,1.3,.9,5.3,329
22107,2021-01-03 07:00,8.2,11,11.2,1032.5,64,6.4,17.5,1.7,1,.7,4.9,342
22107,2021-01-03 08:00,8.4,23,12.2,1032.5,69,6.4,17.6,1.7,1,.7,3.8,12
22107,2021-01-03 09:00,7.4,22,10.1,1032.6,66,6.2,17.6,1.4,1,.7,4,8
22107,2021-01-03 10:00,7.1,29,10.2,1033.3,70,5.8,17.5,1.5,1,.7,3.8,12
22107,2021-01-03 11:00,8,19,10.9,1033.9,66,6.2,17.5,1.6,.9,.6,5.3,2
22107,2021-01-03 12:00,8,20,11.2,1033.2,64,6.2,17.5,1.5,.9,.7,4.3,7
22107,2021-01-03 13:00,8.8,14,11.5,1031.7,69,6.6,17.6,1.3,.9,.6,4.6,319
22107,2021-01-03 14:00,9.5,15,12.2,1031,67,6.5,17.5,1.2,.8,.6,4.6,329
22107,2021-01-03 15:00,9.2,15,12.4,1031.3,67,6.4,17.5,1.4,.9,.6,4.3,335
22107,2021-01-03 16:00,9.6,16,13.4,1031,63,6.7,17.3,1.6,1.1,.8,4.3,343
22107,2021-01-03 17:00,9,16,12,1030.6,65,7.1,17.3,1.8,1.2,.9,4.3,18
22107,2021-01-03 18:00,8.4,22,12.4,1031.3,65,7.4,17.3,1.9,1.2,.9,4.3,8
22107,2021-01-03 19:00,8.4,25,12.2,1031,67,7,17.3,1.6,1,.7,4.6,348
22107,2021-01-03 20:00,10.5,23,13.2,1031,68,7.1,17.4,1.6,.9,.7,4,17
22107,2021-01-03 21:00,11.3,25,15.8,1031.7,69,7.5,17.5,1.8,1.2,.9,4.3,14
22107,2021-01-03 22:00,11.2,28,13.9,1031.5,65,7.7,17.4,1.7,1.1,.8,3.8,29
22107,2021-01-03 23:00,10.8,22,13.3,1031.4,63,7.4,17.4,2,1.1,.8,4.3,26
22107,2021-01-04 00:00,11.3,27,14.6,1030.8,63,7.9,17.4,2.2,1.2,.9,4.3,39
22107,2021-01-04 01:00,10.9,17,13.1,1030.6,61,8.2,17.4,1.9,1.2,.9,4.3,29
22107,2021-01-04 02:00,10,25,12.5,1030.8,58,8.5,17.4,2,1.2,.9,4.9,3
22107,2021-01-04 03:00,10.1,29,12.8,1031,60,8.4,17.3,2,1.1,.8,4.6,13
22107,2021-01-04 04:00,9,33,11.5,1031.8,60,8.1,17.2,2.2,1.2,.9,4.6,25
22107,2021-01-04 05:00,9.7,32,12.1,1031.1,65,8.3,17.2,1.5,1.1,.8,4.6,24
22107,2021-01-04 06:00,8.6,34,11.6,1030.5,63,7.8,17.3,1.7,1.1,.8,4.3,341
22107,2021-01-04 07:00,8.5,30,11,1030.1,64,8.1,17.4,1.7,1.1,.8,4,36
22107,2021-01-04 08:00,7,32,10.4,1029.7,61,8.5,17.4,1.6,1,.7,4,34
22107,2021-01-04 09:00,5.1,36,8.3,1030.1,63,8.7,17.4,1.5,.9,.7,3.8,17
22107,2021-01-04 10:00,1.9,38,4.4,1030,61,8.6,17.4,1.2,.8,.6,3.4,35
22107,2021-01-04 11:00,1.5,340,2.6,1031.1,63,9.4,17.4,1.1,.7,.5,4.9,130
22107,2021-01-04 12:00,4.2,355,6.3,1030.6,64,9.5,17.4,1.2,.8,.6,4.6,103
22107,2021-01-04 13:00,5.9,34,8.9,1029.5,65,9.2,17.4,1.2,.8,.5,4.6,93
22107,2021-01-04 14:00,5.7,30,7.8,1029,61,9.1,17.4,1.1,.7,.5,4.3,99
22107,2021-01-04 15:00,5,42,7.1,1027.7,61,9.4,17.4,1.1,.6,.5,4,356
22107,2021-01-04 16:00,4.1,31,7.1,1027.4,58,9.7,17.4,1.2,.6,.4,3.8,351
22107,2021-01-04 17:00,2.5,86,5.6,1027.3,59,10,17.4,.9,.6,.4,3.8,7
22107,2021-01-04 18:00,1,73,3,1028,57,10.2,17.3,.9,.6,.4,3.6,0
22107,2021-01-04 19:00,1.1,28,2.9,1028.3,55,10.4,17.3,.9,.6,.4,4.6,112
22107,2021-01-04 20:00,2.8,26,5.2,1028.7,56,10.4,17.3,1.1,.6,.4,4.6,121
22107,2021-01-04 21:00,3,16,5.2,1028.9,57,10.6,17.3,1,.6,.4,5.3,133
22107,2021-01-04 22:00,4.5,17,6.1,1028.8,55,10.2,17.3,1,.5,.4,4,145
22107,2021-01-04 23:00,3.7,40,5.8,1028,55,10.5,17.3,.8,.6,.4,4.9,116
22107,2021-01-05 00:00,5.1,20,7.4,1027.8,57,10.1,17.3,.8,.5,.4,4.3,132
22107,2021-01-05 01:00,4.7,11,6.9,1027.9,61,10.7,17.3,.8,.6,.4,6.4,221
22107,2021-01-05 03:00,4.7,5,7.3,1027.5,54,10.6,17.3,.8,.5,.3,4.6,110
22107,2021-01-05 04:00,6.2,360,8.9,1027.6,53,11.2,17.3,.8,.5,.4,3,22
22107,2021-01-05 05:00,6.2,6,8.7,1026.5,59,10.8,17.3,1.1,.6,.5,3.2,24
22107,2021-01-05 06:00,5.2,4,7.6,1026.7,60,10.6,17.3,1.1,.7,.5,3.4,17
22107,2021-01-05 07:00,8.1,8,10.2,1025.5,69,10.7,17.3,1.1,.8,.5,3.6,343
22107,2021-01-05 08:00,8.9,1,12,1026.8,67,10.3,17.4,1.4,.8,.6,3.8,13
22107,2021-01-05 09:00,10.7,2,13.6,1027.6,71,10.7,17.4,1.7,1.1,.8,4,341
22107,2021-01-05 10:00,13.1,3,16.7,1027.8,72,9.8,17.4,2.2,1.5,1.1,4.3,344
22107,2021-01-05 11:00,12.6,3,16.6,1028,69,9.5,17.4,3.3,1.9,1.3,5.3,350
22107,2021-01-05 12:00,13.4,4,17.2,1027.4,71,9.1,17.3,3.6,2.2,1.6,5.3,354
22107,2021-01-05 13:00,13.3,11,16.5,1026.2,68,8.4,17.3,4,2.4,1.7,6.4,2
22107,2021-01-05 14:00,13.4,8,17.2,1024.7,67,8.1,17.3,3.6,2.3,1.6,5.8,340
22107,2021-01-05 15:00,12.7,5,17.2,1025.3,68,7.8,17.3,3.5,2.3,1.7,7.1,310
22107,2021-01-05 16:00,11.8,8,17.3,1024.9,71,7.7,17.3,3.5,2.1,1.5,7.1,312
22107,2021-01-05 17:00,12.2,8,15.5,1025.8,70,7.1,17.3,3.5,2.3,1.6,7.1,301
22107,2021-01-05 18:00,11.1,355,14.6,1027.5,71,6.6,17.2,3.8,2.3,1.6,7.1,343
22107,2021-01-05 19:00,10,356,13.4,1028.2,69,6.1,17.2,3.9,2.3,1.6,7.1,333
22107,2021-01-05 20:00,11.3,358,15,1028.2,67,5.7,17.3,3.4,2.3,1.6,6.4,334
22107,2021-01-05 21:00,10.5,353,14.2,1029,66,5.7,17.3,4,2.3,1.6,6.4,337
22107,2021-01-05 22:00,9.9,353,13.5,1028.5,65,5.4,17.3,3.1,2,1.4,6.4,330
22107,2021-01-05 23:00,10.1,359,13.7,1027.9,69,6,17.3,3.3,2,1.4,6.4,333
22107,2021-01-06 00:00,10,0,13.9,1027.8,69,5.5,17.3,3,1.9,1.3,6.4,322
22107,2021-01-06 01:00,10.3,354,14.8,1028.6,70,5.8,17.3,3.6,2.1,1.5,7.1,332
22107,2021-01-06 02:00,10.7,348,15.5,1027.5,69,6.3,17.3,3.1,1.9,1.3,7.1,328
22107,2021-01-06 03:00,11,353,14.4,1026.6,70,5.6,17.3,3.3,1.9,1.3,6.4,313
22107,2021-01-06 04:00,10.6,348,15.5,1026.2,70,5.9,17.2,3.1,2.1,1.5,6.4,340
22107,2021-01-06 05:00,10.9,353,14.6,1026,74,5.9,17.2,3.2,2.1,1.5,7.1,316
22107,2021-01-06 06:00,10.6,354,14.5,1026.4,74,5.4,17.2,3.4,2.1,1.5,5.8,348
22107,2021-01-06 07:00,9.7,351,13.8,1026.2,73,5.9,17.2,3.1,1.7,1.2,6.4,340
22107,2021-01-06 08:00,9.6,324,13.4,1026.5,60,5.9,17.2,2.9,1.9,1.3,6.4,335
22107,2021-01-06 09:00,9.1,334,13.4,1026.5,63,6,17.3,2.6,1.7,1.2,6.4,332
22107,2021-01-06 10:00,8.1,319,11.4,1027.2,72,5.1,17.3,2.6,1.7,1.2,6.4,325
22107,2021-01-06 11:00,9.3,314,14.1,1027,65,5.9,17.3,2.8,1.6,1.1,5.8,331
22107,2021-01-06 12:00,9.2,309,11.9,1026.2,61,6.2,17.3,2.4,1.7,1.2,6.4,329
22107,2021-01-06 13:00,10,318,13.6,1023.8,60,6.3,17.3,2.9,1.8,1.3,5.8,320
22107,2021-01-06 14:00,8.8,346,12.9,1023.3,62,5.8,17.3,2.9,1.8,1.3,5.8,315
22107,2021-01-06 15:00,9.5,328,14.2,1023,54,6,17.3,2.4,1.7,1.2,6.4,291
22107,2021-01-06 16:00,9.9,325,12.9,1022.8,54,6,17.3,3,1.8,1.3,6.4,299
22107,2021-01-06 17:00,10.2,333,15,1022.8,62,6.3,17.2,2.2,1.5,1,6.4,301
22107,2021-01-06 18:00,9.4,325,12.5,1022.6,60,6.3,17.2,2.9,1.7,1.2,6.4,323
22107,2021-01-06 19:00,10,309,13.1,1023.1,57,6.2,17.1,2.7,1.7,1.2,6.4,330
22107,2021-01-06 20:00,9.4,309,12.8,1023.9,62,6.3,17.1,3.2,2,1.4,6.4,321
22107,2021-01-06 21:00,8.9,310,12.5,1023.7,61,6.3,17.1,2.5,1.6,1.1,6.4,329
22107,2021-01-06 22:00,10.6,286,14.3,1023.1,67,6.4,17.2,2.6,1.6,1.1,6.4,308
22107,2021-01-06 23:00,12.1,296,18.3,1022.1,59,8,17.3,3.1,1.9,1.3,6.4,318
22107,2021-01-07 00:00,14.2,298,20.4,1022.7,82,5,17.3,3.6,2.4,1.7,6.4,303
22107,2021-01-07 01:00,16.6,320,21.8,1023.3,73,6.3,17.3,5,2.8,2,6.4,313
22107,2021-01-07 02:00,16.1,318,21.9,1024.1,77,4.6,17.2,6,3.7,2.6,8,312
22107,2021-01-07 03:00,16.2,319,22.1,1024.1,78,5.3,17.2,7.7,4.8,3.4,8,315
22107,2021-01-07 04:00,16.5,310,23.6,1024.5,77,4.6,17.2,8.4,6.1,4.3,9.1,319
22107,2021-01-07 05:00,15.9,298,23.7,1023.7,84,4.2,17.2,7.5,5.5,3.9,10.7,311
22107,2021-01-07 06:00,16.2,318,21.6,1024,77,4.1,17.2,8.1,5.5,3.9,10.7,308
22107,2021-01-07 07:00,16,312,22.2,1024.7,82,2.4,17.1,8.4,5.4,3.8,9.1,311
22107,2021-01-07 08:00,15,327,20.8,1025.1,88,2.4,17.1,8.4,5.3,3.8,9.1,305
22107,2021-01-07 09:00,14.9,334,21.3,1025.7,93,3,17.2,7.7,5.9,4.2,10.7,319
22107,2021-01-07 10:00,16.1,339,21.2,1025.8,86,2.5,17.2,6.7,4.1,2.9,9.1,314
22107,2021-01-07 11:00,12.4,331,18.6,1026.1,90,2.5,17.2,6.9,4.3,3.1,9.1,320
22107,2021-01-07 12:00,13.9,327,23.6,1025.5,77,3.6,17.2,8.5,4.6,3.2,9.1,336
22107,2021-01-07 13:00,12.6,334,17.6,1025.1,95,2.1,17.1,6.5,4,2.8,9.1,322
22107,2021-01-07 14:00,12.1,339,17,1024.4,95,1.6,17.1,6.7,4.4,3.1,10.7,319
22107,2021-01-07 15:00,13,328,19.3,1024.1,81,2.2,17.1,6.2,3.9,2.8,9.1,328
22107,2021-01-07 16:00,10.1,340,14.3,1023.8,79,2.1,17.1,5.8,3.8,2.7,10.7,296
22107,2021-01-07 17:00,14.2,347,18.6,1023.2,95,2,17.1,6.4,4,2.9,9.1,290
22107,2021-01-07 18:00,14,341,19,1023.2,77,3,17,6.1,3.5,2.5,9.1,281
22107,2021-01-07 19:00,11.2,355,18.3,1024.1,89,2.5,16.9,5.5,3.6,2.6,9.1,292
22107,2021-01-07 20:00,10.9,338,17.4,1024.7,81,2.6,17,4.9,3.1,2.2,10.7,300
22107,2021-01-07 21:00,11.4,331,15.9,1025,80,2.9,17,6.2,3.2,2.3,7.1,324
22107,2021-01-07 22:00,11.6,328,16.3,1025,86,2.4,17,5.3,3.5,2.4,9.1,316
22107,2021-01-07 23:00,12.6,330,16.9,1025.1,80,2.9,17,5.2,3.5,2.5,7.1,325
22107,2021-01-08 00:00,12.9,324,18.1,1024.8,79,3.4,17,5.4,3.1,2.2,6.4,333
22107,2021-01-08 01:00,14.6,322,19.9,1024.7,97,2.5,17,5.4,3.4,2.4,8,311
22107,2021-01-08 02:00,12.6,339,19.1,1024.5,91,2.6,17,5.6,3.7,2.7,9.1,331
22107,2021-01-08 03:00,14.1,326,19.8,1024.3,91,2.2,16.9,5.6,3.5,2.5,9.1,346
22107,2021-01-08 04:00,12.5,335,17.7,1023.9,89,1.9,16.9,6.3,3.9,2.7,9.1,304
22107,2021-01-08 05:00,13.7,330,18.8,1023.3,96,1.8,17,6.2,3.9,2.8,9.1,288
22107,2021-01-08 06:00,15,328,21.4,1023.3,99,2.1,17.1,6.6,4.5,3.2,9.1,281
22107,2021-01-08 07:00,13.7,321,20.3,1023.5,96,1.4,17.2,7.1,3.9,2.8,9.1,331
22107,2021-01-08 08:00,14.4,343,20.9,1023.3,97,2.5,17.2,5.9,4.1,2.9,9.1,283
22107,2021-01-08 09:00,12.5,313,17,1023.9,95,2.5,17.2,6.5,3.8,2.7,9.1,327
22107,2021-01-08 10:00,12.7,327,19.1,1024.3,97,2.7,17.2,7.1,4.1,2.9,9.1,323
22107,2021-01-08 11:00,11.4,337,15.2,1025.1,96,1.7,17.2,5.7,3.4,2.4,8,324
22107,2021-01-08 12:00,13.5,321,17.8,1024.4,93,2.6,17.2,6.8,3.8,2.7,8,323
22107,2021-01-08 13:00,10.7,341,18.6,1023,90,3.4,17.1,6.1,3.6,2.5,8,324
22107,2021-01-08 14:00,10.3,329,16.3,1022.4,97,2.5,17.1,5.8,3.4,2.4,9.1,317
22107,2021-01-08 15:00,12.8,311,17.5,1021.4,72,4.1,17.1,5.9,3.9,2.8,9.1,319
22107,2021-01-08 16:00,12.9,329,19.7,1021.5,94,2.5,17.1,4.6,3.5,2.5,9.1,289
22107,2021-01-08 17:00,14.1,317,21.6,1020.9,95,3.3,16.9,5.5,3.4,2.4,9.1,273
22107,2021-01-08 18:00,13.8,312,18.9,1021.8,97,2.9,17,6,3.9,2.7,9.1,287
22107,2021-01-08 19:00,15.9,324,23.4,1021.6,98,3,17.3,7.3,4.1,2.9,8,271
22107,2021-01-08 20:00,14.7,320,21.1,1021.9,74,4.3,17.2,6.3,4,2.8,9.1,289
22107,2021-01-08 21:00,15.7,315,22.8,1021.7,96,3.6,17.2,7.8,5.4,3.8,9.1,315
22107,2021-01-08 22:00,14,311,19.4,1023.3,81,4.2,17.1,8.2,4.7,3.3,9.1,318
22107,2021-01-08 23:00,12.2,327,17.1,1023.4,85,3.3,17.1,7.3,4.6,3.3,9.1,318
22107,2021-01-09 00:00,14.8,326,19.5,1023.6,93,2.8,17,6.1,4.7,3.3,9.1,327
22107,2021-01-09 01:00,13.3,330,19.1,1023.5,94,2.9,17,6.3,3.9,2.8,9.1,334
22107,2021-01-09 02:00,13.9,326,19.3,1023.2,93,3.1,17,7.1,4.1,2.9,9.1,346
22107,2021-01-09 03:00,10.9,319,17,1024.1,87,3,16.9,6.9,4,2.8,9.1,337
22107,2021-01-09 04:00,13.6,315,19.2,1023.8,94,3.3,16.9,5.5,4,2.8,9.1,334
22107,2021-01-09 05:00,12,325,16.8,1022.5,92,4.2,16.7,6.5,3.6,2.6,9.1,295
22107,2021-01-09 06:00,12.3,324,18.7,1022.1,74,4.8,16.6,5.7,3.5,2.5,8,287
22107,2021-01-09 07:00,13,339,18.3,1022,86,4.2,16.8,5.9,3.8,2.7,9.1,282
22107,2021-01-09 08:00,14.3,321,18.2,1022.3,89,5,16.8,6.2,3.7,2.6,9.1,289
22107,2021-01-09 09:00,12.4,322,18.7,1022.6,84,4.4,16.7,6,3.8,2.7,8,292
22107,2021-01-09 10:00,11.9,285,17.6,1023.8,94,3.5,16.7,5.2,3.2,2.3,9.1,346
22107,2021-01-09 11:00,14.9,316,19.4,1024.2,82,4.9,16.7,5.7,3.6,2.5,7.1,321
22107,2021-01-09 12:00,13.8,310,17.7,1024.1,68,5.2,16.7,5.5,3.7,2.6,8,331
22107,2021-01-09 13:00,13.8,314,18.3,1022.8,76,6.4,16.7,6.3,3.3,2.3,9.1,324
22107,2021-01-09 14:00,14.5,316,19.8,1022.9,84,4.5,16.7,5.6,3.7,2.6,8,329
22107,2021-01-09 15:00,13.2,327,18.2,1022.6,82,5.8,16.7,6,3.4,2.4,7.1,315
22107,2021-01-09 16:00,14.4,333,19.8,1023.1,82,3.7,16.7,6,3.4,2.4,7.1,332
22107,2021-01-09 17:00,14.2,319,19.5,1022.9,80,6,16.7,6.2,4.2,3,8,326
22107,2021-01-09 18:00,15.2,336,19.8,1022.4,82,5.8,16.7,6.4,3.7,2.6,8,315
22107,2021-01-09 19:00,13.8,327,18.7,1022.6,71,7.2,16.6,6.3,3.8,2.7,9.1,308
22107,2021-01-09 20:00,13.8,336,18.5,1023.4,70,6.6,16.7,6.5,3.8,2.7,9.1,293
22107,2021-01-09 21:00,12,343,16.1,1024.7,85,5,16.7,6.8,4.1,2.9,9.1,312
22107,2021-01-09 22:00,10.7,345,16.6,1025.3,90,4.7,16.6,6.8,3.5,2.5,8,312
22107,2021-01-09 23:00,9.5,351,14.8,1025.9,83,5.2,16.6,6.1,3.4,2.4,8,312
22107,2021-01-10 00:00,9.2,351,12.8,1026.2,80,5.7,16.6,4.7,3.1,2.2,8,311
22107,2021-01-10 01:00,9,355,14.1,1026.3,86,4.8,16.6,4.9,3.1,2.2,9.1,325
22107,2021-01-10 02:00,12.7,341,17.4,1026.6,86,4.9,16.5,4.4,2.8,2,8,328
22107,2021-01-10 03:00,9.5,346,13.2,1027.5,93,4.5,16.5,4.2,2.6,1.8,8,323
22107,2021-01-10 04:00,8.9,351,12.4,1026.9,78,6.2,16.5,3.8,2.6,1.8,8,317
22107,2021-01-10 05:00,8.3,340,11.7,1026.5,72,6.6,16.5,4.7,2.4,1.7,8,331
22107,2021-01-10 06:00,6.3,345,9.9,1026.4,72,6.5,16.5,4.2,2.7,1.9,8,307
22107,2021-01-10 07:00,8.9,353,12.1,1026.2,77,4.5,16.5,3.4,2,1.4,8,309
22107,2021-01-10 08:00,6.4,310,9.9,1026.8,51,5.7,16.5,3.3,2.4,1.7,8,304
22107,2021-01-10 09:00,8,315,11.5,1027.3,63,5.4,16.4,2.8,1.7,1.2,8,299
22107,2021-01-10 10:00,7.6,319,11.6,1027.3,64,6.1,16.4,2.9,1.9,1.4,8,326
22107,2021-01-10 11:00,5.3,304,8.4,1027.9,73,5.3,16.6,3.1,1.7,1.2,7.1,336
22107,2021-01-10 12:00,9.4,303,12.6,1027.2,62,7.1,16.7,2.9,1.7,1.2,7.1,326
22107,2021-01-10 13:00,9.1,295,11.6,1026.7,60,7.1,16.7,2.7,1.6,1.2,7.1,323
22107,2021-01-10 14:00,10.7,302,14.1,1026.6,58,7.2,16.7,2.6,1.7,1.2,5.3,311
22107,2021-01-10 15:00,10.4,312,13.8,1026.4,62,7.2,16.6,2.9,1.9,1.4,6.4,320
22107,2021-01-10 16:00,10.9,315,14.3,1026.5,62,7.1,16.5,3.4,1.9,1.4,5.3,323
22107,2021-01-10 17:00,9.6,318,13.3,1026.5,59,6.8,16.4,2.9,1.9,1.3,5.3,317
22107,2021-01-10 18:00,9,304,11.6,,65,6.7,16.4,3.5,1.8,1.3,6.4,319
22107,2021-01-10 19:00,10.5,324,14.8,1026.2,59,7.5,16.3,3,2,1.4,5.8,325
22107,2021-01-10 20:00,9.6,329,14.4,1026.6,61,7.8,16.3,3.5,1.8,1.3,5.8,320
22107,2021-01-10 21:00,9.4,344,13.3,1027,59,7.5,16.4,3.1,2.1,1.5,6.4,327
22107,2021-01-10 22:00,9.8,353,13.9,1027.1,58,7.1,16.5,3.6,2,1.5,7.1,337
22107,2021-01-10 23:00,8.5,359,12.3,1027.4,59,7,16.6,3.1,2,1.4,7.1,339
22107,2021-01-11 00:00,8,359,12.6,1027.4,56,6.7,16.6,3.1,1.8,1.3,5.8,330
22107,2021-01-11 01:00,6.4,355,9.6,1027.6,53,6.6,16.6,2.4,1.7,1.2,6.4,332
22107,2021-01-11 02:00,6,345,10,1028.7,54,6.6,16.4,2.5,1.5,1.1,6.4,329
22107,2021-01-11 03:00,5.9,329,9,1029.1,59,6.9,16.3,2.1,1.4,1,6.4,333
22107,2021-01-11 04:00,6.4,331,9.2,1028.5,58,6.7,16.4,2.6,1.5,1.1,6.4,333
22107,2021-01-11 05:00,7.9,344,10.9,1027.6,62,6.9,16.4,2.4,1.4,1,6.4,335
22107,2021-01-11 06:00,6.6,335,10.6,1027.3,63,7.1,16.4,2.5,1.5,1.1,5.8,338
22107,2021-01-11 07:00,6.3,3,8.8,1026.4,67,6.4,16.4,2.7,1.5,1.1,6.4,325
22107,2021-01-11 08:00,4.4,24,6.3,1025.1,70,6.5,16.3,2.2,1.1,.8,7.1,303
22107,2021-01-11 09:00,5.5,4,8.5,1026.5,72,6.8,16.3,2.2,1.4,1,7.1,310
22107,2021-01-11 10:00,4.3,335,7.4,1027.3,70,6.5,16.3,2.1,1.4,1,7.1,322
22107,2021-01-11 11:00,6.8,323,9.7,1027.7,80,6.2,16.3,2.4,1.4,1,7.1,323
22107,2021-01-11 12:00,2.4,309,5.7,1026.8,80,5.8,16.3,2.4,1.4,1,7.1,334
