지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22188,2021-01-02 00:00,7.8,309,11,1024.8,48,5,10.9,1.3,.9,.7,3.8,277
22188,2021-01-02 01:00,6.5,315,8.3,1024.4,48,5.1,10.9,1.3,.8,.6,4.3,242
22188,2021-01-02 02:00,6.8,303,9.5,1024.2,52,5.2,10.5,1.2,.7,.5,3.8,255
22188,2021-01-02 03:00,7.8,311,10.5,1024.7,51,5.2,10.6,1.2,.7,.5,3.8,253
22188,2021-01-02 04:00,7.4,322,9.7,1024.4,59,4.8,10.7,1.3,.8,.5,3.8,261
22188,2021-01-02 05:00,8.1,330,10.4,1024.4,60,4.6,10.8,1.2,.8,.5,3.8,256
22188,2021-01-02 06:00,6.5,326,8.5,1024.8,66,4.2,10.7,1,.6,.5,3.6,257
22188,2021-01-02 07:00,6.4,304,9,1025.2,67,4.7,10.7,1.1,.7,.5,3,307
22188,2021-01-02 08:00,6,307,8.4,1025.7,70,4.3,10.6,1.1,.6,.5,3.2,293
22188,2021-01-02 09:00,6.3,325,8.3,1026.3,65,4.4,11,1,.6,.4,3.2,307
22188,2021-01-02 10:00,5.8,314,7.8,1026.6,62,4.5,11.3,1.1,.6,.5,3.4,319
22188,2021-01-02 11:00,6.2,312,8.5,1026.9,61,4.4,11.7,1.1,.7,.5,3.4,320
22188,2021-01-02 12:00,6.2,319,8.2,1026.4,66,4.4,12.5,1.1,.8,.6,4,261
22188,2021-01-02 13:00,7.3,328,9.1,1025.9,59,4.4,12.9,1.3,.8,.6,3.2,318
22188,2021-01-02 14:00,8.2,326,11.3,1025.6,59,4.7,12.8,1.4,.8,.6,3,309
22188,2021-01-02 15:00,7.9,309,11.2,1025.5,52,4.9,12.7,1.5,.9,.6,3.4,321
22188,2021-01-02 16:00,7.5,323,9.4,1025.5,52,4.9,12.5,1.5,1,.7,3.6,300
22188,2021-01-02 17:00,8,314,11.1,1026.7,50,4.9,11.6,1.6,1.1,.8,4,311
22188,2021-01-02 18:00,8.3,313,11.7,1027.4,44,4.1,10.7,1.4,.9,.6,3.8,295
22188,2021-01-02 19:00,8.9,321,12.4,1028.1,49,4.3,11,1.6,1,.7,4,323
22188,2021-01-02 20:00,8.5,329,10.8,1027.9,46,4.1,11.8,1.9,1,.7,4.3,314
22188,2021-01-02 21:00,6,342,8.8,1028.1,45,3.4,12.1,1.6,1,.7,4.3,311
22188,2021-01-02 22:00,4.1,2,6.4,1028.7,41,3.5,12.2,1.3,.8,.6,4.6,296
22188,2021-01-02 23:00,3.3,9,5.3,1028.6,36,3.8,12.4,1.2,.7,.5,3.6,292
22188,2021-01-03 00:00,3.7,338,5.2,1028.6,38,3.6,12.5,1,.7,.5,3.8,309
22188,2021-01-03 01:00,3.5,315,7.1,1029.1,41,2.7,12.6,1,.6,.4,3.4,303
22188,2021-01-03 02:00,5.1,309,6.8,1030.5,52,2.3,12.5,1,.6,.5,3.4,302
22188,2021-01-03 03:00,6,317,8.1,1030.6,53,2.4,12,1,.6,.4,3.4,316
22188,2021-01-03 04:00,4.8,343,6.8,1029.9,47,2,11.7,1.4,.8,.5,3.8,289
22188,2021-01-03 05:00,6.9,332,10.2,1029.8,50,2,11.9,1.6,.9,.6,3.8,285
22188,2021-01-03 06:00,5.8,354,8.9,1031.5,49,2.6,10.3,1.4,.8,.6,3.6,298
22188,2021-01-03 07:00,5.7,330,7.6,1032.1,55,2.6,10.2,1.3,.7,.5,3.6,291
22188,2021-01-03 08:00,4,347,5.9,1032.1,55,2.7,11.5,1,.7,.5,3.8,299
22188,2021-01-03 09:00,4.1,351,5.9,1032.3,48,2.4,11.6,1,.7,.5,3.6,296
22188,2021-01-03 10:00,3.4,360,5.2,1032.6,51,2.4,11.8,1.2,.7,.5,4.3,280
22188,2021-01-03 11:00,3.2,355,4.8,1032.8,49,2.3,12.1,.9,.7,.5,4,282
22188,2021-01-03 12:00,1.8,19,3.2,1032.1,48,2.4,12.3,1.1,.6,.4,3.4,325
22188,2021-01-03 13:00,2.3,342,4.3,1031.7,47,2.4,12.4,.9,.5,.4,9.1,69
22188,2021-01-03 14:00,2.6,330,4.6,1031.3,51,2.7,12.4,.8,.5,.4,3.2,285
22188,2021-01-03 15:00,2.5,313,4,1031.2,51,2.9,12.3,.8,.5,.3,9.1,74
22188,2021-01-03 16:00,3.6,291,5.8,1031.7,43,3.5,12.3,.7,.4,.3,9.1,72
22188,2021-01-03 17:00,3.8,289,5.5,1031.5,40,4,11.9,.6,.4,.3,9.1,67
22188,2021-01-03 18:00,2.6,309,4.1,1031.2,41,4.4,12.6,.7,.5,.3,9.1,72
22188,2021-01-03 19:00,1.5,355,3,1031.4,38,4.6,12.7,.7,.4,.3,9.1,74
22188,2021-01-03 20:00,2.1,328,4,1031.6,39,4.9,11.6,.7,.4,.3,8,66
22188,2021-01-03 21:00,2.3,343,3.7,1031.5,37,5,10.6,.6,.4,.3,8,61
22188,2021-01-03 22:00,2.4,3,4,1031.6,33,5.1,10.5,.7,.4,.3,8,53
22188,2021-01-03 23:00,1.8,331,3.1,1031.6,33,5.1,10.5,.7,.4,.3,8,63
22188,2021-01-04 00:00,2.2,349,3.6,1031.3,37,5.1,10.4,.8,.5,.3,8,65
22188,2021-01-04 01:00,2.9,351,4.7,1031.1,40,5.1,10.6,.8,.4,.3,8,74
22188,2021-01-04 02:00,3.1,23,4.6,1031.1,43,4.9,10.7,.7,.4,.3,8,66
22188,2021-01-04 03:00,3.2,334,6.4,1031.4,47,4.8,10.7,.7,.4,.3,8,71
22188,2021-01-04 04:00,3.1,343,4.7,1031.5,50,4.4,10.5,.6,.4,.3,8,72
22188,2021-01-04 05:00,2.5,3,4.2,1030.9,50,4.2,10.2,.8,.5,.3,8,84
22188,2021-01-04 06:00,2.6,355,4.3,1030.6,49,3.7,10.2,.7,.4,.3,8,96
22188,2021-01-04 07:00,1.7,8,3.3,1031.7,50,3.7,10.2,.7,.5,.3,7.1,75
22188,2021-01-04 08:00,2.7,58,4.3,1031.3,55,4.3,10.1,.8,.5,.3,8,85
22188,2021-01-04 09:00,3.2,61,4.8,1031.2,50,4.4,10.1,.8,.4,.3,6.4,84
22188,2021-01-04 10:00,3.8,83,5.5,1031.1,49,4.6,10.2,.7,.4,.3,7.1,75
22188,2021-01-04 11:00,3.4,65,5.4,1030.9,49,4.9,10.4,.7,.5,.3,6.4,101
22188,2021-01-04 12:00,2.4,1,3.9,1031.7,48,4.9,10.6,.7,.4,,6.4,81
22188,2021-01-04 13:00,1.4,8,2.5,1030.5,47,5.1,11.1,.8,.5,,7.1,69
22188,2021-01-04 14:00,2.1,349,3.8,1029.7,53,5.2,11.4,.6,.4,,7.1,74
22188,2021-01-04 15:00,1.5,82,3,1028.9,53,5.3,11.5,.6,.4,,7.1,63
22188,2021-01-04 16:00,1.3,92,2.7,1028.4,52,5.7,10.9,.6,.3,.2,8,61
22188,2021-01-04 17:00,1.2,32,2,1028.5,51,6.3,10.7,.6,.4,.3,8,68
22188,2021-01-04 18:00,.8,53,2.1,1027.6,49,5.6,10.5,.6,.4,.3,4.3,52
22188,2021-01-04 19:00,1,37,1.7,1028.4,48,5.7,10.4,.5,.3,.2,8,106
22188,2021-01-04 20:00,1.7,9,2.5,1028.3,47,6.4,10.4,.6,.3,.2,8,69
22188,2021-01-04 21:00,1.5,313,2.5,1028.5,48,6.5,10.5,.5,.4,.3,8,75
22188,2021-01-04 22:00,1.6,303,2.6,1028.2,49,6.2,10.3,.7,.4,.3,8,71
22188,2021-01-04 23:00,1.9,326,2.9,1027.6,46,6.4,10.2,.6,.4,.3,8,73
22188,2021-01-05 00:00,1.9,308,3,1027.7,45,7.1,10.1,.6,.4,.3,8,66
22188,2021-01-05 01:00,3.9,324,5,1027.6,55,7.3,10,.6,.3,.2,8,78
22188,2021-01-05 02:00,5.7,322,7.3,1027.7,59,7.4,10.1,.7,.4,.3,8,78
22188,2021-01-05 03:00,5.3,323,6.9,1027.5,57,7.3,10.2,.8,.4,.3,8,80
22188,2021-01-05 04:00,6.7,334,8.3,1026.5,58,7.3,10.2,.7,.4,.3,2.4,297
22188,2021-01-05 05:00,6.5,332,8,1025.7,64,7.3,10.4,1,.5,.4,2.6,310
22188,2021-01-05 06:00,7.1,331,8.9,1025.4,61,7.7,10.6,.9,.5,.4,2.8,286
22188,2021-01-05 07:00,7.6,327,9.5,1025.7,63,7.4,10.8,1,.6,.4,3,296
22188,2021-01-05 08:00,7.2,315,9.2,1026,64,7.1,10.9,1.2,.7,.5,3.2,306
22188,2021-01-05 09:00,9.4,332,12,1027,62,7.2,10.9,1,.6,.5,3.2,287
22188,2021-01-05 10:00,10,319,11.8,1027.6,61,6.4,10.8,1.3,.9,.6,3.6,312
22188,2021-01-05 11:00,7.4,309,9.8,1027.1,61,6,10.8,1.4,.8,.6,4,316
22188,2021-01-05 12:00,9.9,313,12.2,1026.2,58,5.8,11.1,1.5,.9,.6,3.6,293
22188,2021-01-05 13:00,8.9,329,11.2,1024.9,57,6,10.9,1.7,1.1,.8,4.3,309
22188,2021-01-05 14:00,6.2,355,8.3,1024.4,51,6.2,10.8,1.5,.9,.6,4.3,303
22188,2021-01-05 15:00,5.9,336,7.6,1024.3,51,6.3,10.8,1.5,.8,.6,3.6,312
22188,2021-01-05 16:00,4.4,330,6.6,1024.2,46,6.2,10.8,1.1,.7,.5,3.8,320
22188,2021-01-05 17:00,5.6,323,7.3,1023.7,44,5.9,10.9,.9,.6,.5,3.8,303
22188,2021-01-05 18:00,6.2,313,7.7,1024.8,45,5.8,10.9,1.1,.7,.5,3.8,289
22188,2021-01-05 19:00,7.9,319,9.5,1025.5,47,5.2,10.8,1.2,.7,.5,3.6,312
22188,2021-01-05 20:00,7.5,323,9,1025.2,47,4.1,10.9,1.2,.8,.5,3.6,301
22188,2021-01-05 21:00,7.8,326,9.7,1025.4,54,3.9,10.6,1.2,.7,.5,3.6,294
22188,2021-01-05 22:00,8.2,320,10.3,1025,56,3.2,10.5,1.3,.8,.6,3.8,292
22188,2021-01-05 23:00,7.4,319,10.6,1025.2,52,2.1,10.4,1.5,.8,.6,4,293
22188,2021-01-06 00:00,8.1,321,10.6,1025.8,57,1.4,10.4,1.5,.9,.7,4,286
22188,2021-01-06 01:00,8.6,325,10.9,1025.7,61,1.1,10.4,1.6,1,.7,4.3,292
22188,2021-01-06 02:00,9.2,312,12.1,1025.5,62,.5,10.4,1.5,1.1,.8,4.6,287
22188,2021-01-06 03:00,9,319,11.9,1025.2,61,-.6,10.4,2.2,1.4,1,4,311
22188,2021-01-06 04:00,10.6,335,13.1,1025.3,57,-.4,10.4,2,1.2,.8,4.3,324
22188,2021-01-06 05:00,6.4,346,8.7,1025.3,49,.1,10.6,1.9,1.2,.8,4.9,300
22188,2021-01-06 06:00,7.6,343,11.1,1025,45,.4,10.7,1.6,1,.7,4.3,340
22188,2021-01-06 07:00,8.2,341,11.2,1024.7,59,-.2,10.9,1.8,1.1,.8,3.8,321
22188,2021-01-06 08:00,7.1,330,11,1025.9,53,.1,11,1.8,1.1,.8,4.3,293
22188,2021-01-06 09:00,7,318,9.7,1026,57,.3,11.1,1.6,.9,.7,3.6,316
22188,2021-01-06 10:00,8.6,308,11.6,1026.3,57,.6,11,1.3,.9,.6,3.4,310
22188,2021-01-06 11:00,8.4,319,10.9,1025.7,56,.4,10.7,1.5,.9,.6,4,294
22188,2021-01-06 12:00,7.4,316,10.1,1025.4,57,.4,10.5,1.4,.8,.6,3.6,304
22188,2021-01-06 13:00,8.2,300,11.2,1023.6,59,.9,10.4,1.1,.8,.5,4,279
22188,2021-01-06 14:00,8.3,304,11,1021.7,57,1.1,10.3,1.2,.7,.5,3.6,277
22188,2021-01-06 15:00,8.9,296,11.8,1022,56,1.5,10.4,1.4,.9,.7,3.6,272
22188,2021-01-06 16:00,6.1,287,9,1021.6,57,1.3,10.4,1.2,.7,.5,3.6,277
22188,2021-01-06 17:00,8.1,280,11.4,1021.7,58,2.1,10.4,1.2,.7,.5,3.2,279
22188,2021-01-06 18:00,9.6,280,12,1021.7,55,2.4,10.4,1.3,.8,.6,3.2,281
22188,2021-01-06 19:00,6.6,305,9.8,1021.7,57,2.6,11,1.7,.8,.6,9.1,82
22188,2021-01-06 20:00,9.4,288,12.8,1021.4,56,2.8,11.5,1.8,1,.7,9.1,91
22188,2021-01-06 21:00,10.5,291,13.2,1022.5,58,2.3,11.8,1.9,1.3,.9,4,275
22188,2021-01-06 22:00,7.9,295,11.3,1021.5,56,2.3,12,1.9,1.3,.9,4.3,263
22188,2021-01-06 23:00,7.5,271,10.9,1020.3,55,2.7,12,1.9,1.2,.9,4.9,247
22188,2021-01-07 00:00,6.9,275,9.7,1018.9,57,3.1,12.3,1.8,1.1,.8,4.6,254
22188,2021-01-07 01:00,10.2,289,14.6,1018.8,65,3.6,12.5,2.2,1.1,.8,4.6,254
22188,2021-01-07 02:00,13,293,17.1,1018.8,71,3.1,12.5,2.4,1.4,1,4.6,247
22188,2021-01-07 03:00,15.3,304,19.5,1018.9,68,1.8,12.2,3.8,2.3,1.6,5.3,285
22188,2021-01-07 04:00,15.2,300,20.3,1019.3,62,.7,11.9,3.9,2.6,1.8,5.8,277
22188,2021-01-07 05:00,14,298,18.1,1018.8,60,.7,11.8,3.9,2.7,1.9,5.8,296
22188,2021-01-07 06:00,14.6,308,19,1019.2,63,-.1,12.1,4.4,2.8,2,5.8,272
22188,2021-01-07 07:00,14.2,319,18.7,1020.6,63,-1.1,12.1,4.1,2.6,1.9,7.1,240
22188,2021-01-07 08:00,13.8,314,18.2,1022,62,-1.9,12.1,4.7,3,2.1,5.3,297
22188,2021-01-07 09:00,15.1,311,19.4,1023,58,-2.6,11.8,4,2.5,1.8,7.1,247
22188,2021-01-07 10:00,13.9,325,18.4,1024.1,62,-2.5,11.5,4.3,2.6,1.9,5.3,311
22188,2021-01-07 11:00,13.4,334,18.8,1024.4,62,-3.1,11.3,3.5,2.2,1.6,5.3,308
22188,2021-01-07 12:00,13.9,314,17.8,1023.6,63,-4.1,11.1,3.2,1.9,1.4,4.9,295
22188,2021-01-07 13:00,12.6,325,17.7,1023.2,65,-4.1,11.3,3.1,1.8,1.3,4.9,309
22188,2021-01-07 14:00,13.3,320,17.3,1022.9,60,-4.1,11,2.7,1.7,1.2,5.3,302
22188,2021-01-07 15:00,10.8,328,14.5,1023.2,59,-4.1,10.6,2.9,1.8,1.2,5.3,296
22188,2021-01-07 16:00,11.5,326,15.3,1023.4,53,-3.9,10.5,2.8,1.6,1.1,5.3,293
22188,2021-01-07 17:00,11,327,14.6,1023.5,48,-4.1,10.4,2.3,1.5,1.1,4.6,317
22188,2021-01-07 18:00,10.6,313,14.3,1023.9,54,-3.6,10.4,2.4,1.5,1.1,4.6,307
22188,2021-01-07 19:00,10,325,13.8,1023.3,55,-4,10.4,2.1,1.4,1,4.3,311
22188,2021-01-07 20:00,11,325,14.4,1023.7,50,-4.9,10.4,2.4,1.3,1,4.3,309
22188,2021-01-07 21:00,10.5,321,14.8,1024.6,49,-4.6,10.4,2.1,1.3,.9,4.6,318
22188,2021-01-07 22:00,8.3,340,12.1,1024.7,50,-4.4,10.4,1.8,1.3,.9,4.3,313
22188,2021-01-07 23:00,6.1,343,10,1023.9,49,-4.7,10.4,1.9,1,.7,4,318
22188,2021-01-08 00:00,4.2,317,8.9,1023.4,50,-5.3,10.5,1.4,.9,.6,3.4,327
22188,2021-01-08 01:00,5.2,335,8.4,1024.1,56,-5,10.5,1.5,.8,.6,3.4,316
22188,2021-01-08 02:00,8.3,311,11.4,1023.7,61,-4.6,10.6,1.4,.8,.5,3.4,305
22188,2021-01-08 03:00,9.6,312,13.8,1022.6,62,-4.8,10.5,1.6,.9,.7,3.4,308
22188,2021-01-08 04:00,9,325,12.6,1022.3,64,-5,10.5,1.5,1.1,.8,4,316
22188,2021-01-08 05:00,9.1,314,12.6,1022.9,65,-5.1,10.4,2,1.2,.8,4,307
22188,2021-01-08 06:00,8.5,308,12.4,1023.1,68,-4.5,10.4,1.6,1.1,.8,4.3,323
22188,2021-01-08 07:00,9.2,318,13.1,1022.7,66,-4.9,10.4,2,1.1,.8,4,322
22188,2021-01-08 08:00,9.7,325,13.2,1023.5,65,-5.4,10.5,1.9,1.2,.8,4.3,311
22188,2021-01-08 09:00,9.5,333,11.9,1024.1,60,-4.8,10.6,1.9,1.2,.8,4.3,321
22188,2021-01-08 10:00,6.9,350,9.4,1024.7,62,-5.5,10.7,1.7,1,.7,4,318
22188,2021-01-08 11:00,7.4,341,11,1024.5,56,-5.2,10.8,1.7,1,.7,3.8,320
22188,2021-01-08 12:00,8.1,325,11.9,1023.2,53,-4.3,10.9,1.5,.9,.7,6.4,245
22188,2021-01-08 13:00,7.8,309,11.1,1022.1,55,-3.7,11,1.6,1,.7,3.8,310
22188,2021-01-08 14:00,8.9,316,12.8,1021,55,-3.1,11,1.8,1.1,.8,10.7,86
22188,2021-01-08 15:00,7.7,298,10.6,1020.8,59,-2.7,11,2,1.2,.9,3.8,311
22188,2021-01-08 16:00,8.7,307,12.5,1020.5,56,-2.5,10.9,1.7,1.1,.8,4,307
22188,2021-01-08 17:00,9.8,300,12.3,1020.2,58,-1.6,11,1.9,1.2,.8,4.3,312
22188,2021-01-08 18:00,7.7,305,11.6,1020.5,59,-1.3,11,1.7,1.2,.8,4,300
22188,2021-01-08 19:00,9.5,333,12.6,1021.2,58,-1.5,11,1.7,1.1,.8,4,312
22188,2021-01-08 21:00,11.1,331,15.8,1022.1,57,-2.2,11,2.1,1.3,.9,4.6,306
22188,2021-01-08 22:00,9.8,344,13.1,1022.3,52,-2.3,11.2,2.2,1.3,.9,4.3,319
22188,2021-01-08 23:00,10.1,328,13.7,1022.4,56,-2.2,11.2,2.1,1.3,.9,4.3,305
22188,2021-01-09 00:00,11.3,322,14.6,1022.6,56,-2.3,11.3,2,1.3,.9,4.6,302
22188,2021-01-09 01:00,11.7,314,15,1022.6,60,-2.5,11.2,2.2,1.3,.9,4.6,319
22188,2021-01-09 02:00,12.3,321,15.8,1022.5,60,-2.8,11,2.2,1.5,1.1,4.6,321
22188,2021-01-09 03:00,8.7,311,12,1023,64,-3.2,10.8,2,1.3,.9,4.9,323
22188,2021-01-09 04:00,10.1,306,12.5,1022.8,64,-3.4,10.9,2,1.1,.8,4.3,304
22188,2021-01-09 05:00,8.4,306,11.1,1022.5,62,-3.4,11,1.8,1,.7,8,90
22188,2021-01-09 06:00,7.4,310,10.6,1022.3,64,-3.5,11.1,1.6,1.1,.8,4.3,305
22188,2021-01-09 07:00,6.6,308,9.7,1021.6,67,-3.3,11.3,1.7,.9,.6,3.8,308
22188,2021-01-09 08:00,7.2,325,9.3,1022.1,66,-2.9,11.3,1.4,.9,.7,3.8,298
22188,2021-01-09 09:00,7.7,327,10.1,1022.9,67,-2.5,11.4,1.4,.9,.6,3.8,305
22188,2021-01-09 10:00,7.2,330,10.1,1023.6,68,-2.2,11.3,1.3,.9,.6,3.2,304
22188,2021-01-09 11:00,6.6,341,10.1,1024,61,-2.6,11.3,1.5,.9,.6,3.4,326
22188,2021-01-09 12:00,7.1,331,9.7,1023,62,-2.2,11.2,1.4,.8,.6,3.6,279
22188,2021-01-09 13:00,5.5,342,8.8,1022.1,55,-2,11.2,1.5,.9,.6,9.1,236
22188,2021-01-09 14:00,4.8,310,7.8,1021.6,54,-1.5,11.2,1.3,.8,.5,7.1,204
22188,2021-01-09 15:00,6.6,318,9.5,1020.9,56,-.6,11.2,1.3,.9,.7,7.1,288
22188,2021-01-09 16:00,9.9,311,12.4,1020.6,51,.2,12.2,1.6,.9,.7,3.4,308
22188,2021-01-09 17:00,10.6,302,13.7,1020.5,52,1.3,12.2,2.2,1.2,.8,4,283
22188,2021-01-09 18:00,10.6,295,15.3,1020.6,53,1.6,12,2,1.2,.9,4.3,292
22188,2021-01-09 19:00,10.8,311,14.2,1020.9,54,1.2,11.8,2.3,1.3,.9,4.3,290
22188,2021-01-09 20:00,12.5,322,15.3,1021.3,51,.2,11.6,2.6,1.6,1.1,4.9,254
22188,2021-01-09 21:00,11.7,316,15,1022.8,55,-.6,11.3,2.7,1.7,1.2,4.9,281
22188,2021-01-09 22:00,11.8,321,15.6,1023.9,56,-.8,11.1,2.8,1.6,1.2,4.9,292
22188,2021-01-09 23:00,7.4,336,10.3,1023.3,52,-1.2,10.9,2.4,1.4,1,4.9,291
22188,2021-01-10 00:00,6.1,334,8.5,1023.8,48,-1.9,10.8,1.9,1.2,.8,4.9,285
22188,2021-01-10 01:00,6.6,313,10.1,1025.3,58,-2,10.8,1.7,1.1,.8,5.3,244
22188,2021-01-10 02:00,5.3,305,8.2,1025.8,59,-1.7,11.1,1.9,1,.7,5.3,258
22188,2021-01-10 03:00,6.9,310,9.5,1026.2,59,-1.2,11.4,1.7,1,.7,4,302
22188,2021-01-10 04:00,7.6,314,10.4,1025.9,62,-.9,11.9,1.9,1.2,.8,4.9,257
22188,2021-01-10 05:00,7.9,310,11.6,1025.8,63,-.5,12.5,2,1.1,.8,4.6,271
22188,2021-01-10 06:00,6.8,317,9.2,1025.7,63,-.5,12.9,1.7,.9,.7,4.6,288
22188,2021-01-10 07:00,6.4,317,9.2,1025.9,62,-.2,13,1.5,1,.7,4,301
22188,2021-01-10 08:00,5.9,303,8.4,1026.3,64,0,13,1.3,.9,.6,9.1,81
22188,2021-01-10 09:00,6.1,308,9.4,1026.9,65,.1,13.1,1.3,.8,.6,9.1,95
22188,2021-01-10 10:00,6.8,311,9.4,1027.5,67,.3,13.2,1.3,.8,.6,3.4,315
22188,2021-01-10 11:00,6.8,319,8.7,1027.9,65,.6,13.2,1.6,.9,.6,9.1,84
22188,2021-01-10 12:00,5.2,317,7.5,1027.3,66,.6,13.2,1.4,.8,.6,3,297
22188,2021-01-10 13:00,3.3,295,6.1,1026.1,62,.6,13.2,1.2,.7,.5,10.7,86
22188,2021-01-10 14:00,5.8,312,7.8,1025.7,64,1.3,13.2,1.2,.7,.5,8,96
22188,2021-01-10 15:00,3.8,296,5.7,1025.6,65,1.7,13.1,1.2,.7,.5,9.1,70
22188,2021-01-10 16:00,5.3,301,7.7,1025.3,65,2.4,13.1,1.1,.6,.4,9.1,87
22188,2021-01-10 17:00,7.2,305,9.6,1025.1,62,3.2,13.1,1.3,.8,.6,9.1,79
22188,2021-01-10 18:00,9.4,311,12.7,1025.4,58,3.7,13,1.4,.9,.6,3.4,284
22188,2021-01-10 19:00,9.5,322,12.7,1026.2,57,3.5,13,2,1.2,.9,4,304
22188,2021-01-10 20:00,10.9,316,13.9,1026.6,60,3.1,12.9,2.1,1.2,.8,3.8,298
22188,2021-01-10 21:00,7.7,316,11,1027.5,59,2.9,12.9,1.9,1.1,.8,4,298
22188,2021-01-10 22:00,7.6,321,10.9,1027.5,59,2.7,12.7,2,1.1,.8,4.3,266
22188,2021-01-10 23:00,7.6,324,9.9,1026.7,57,2.8,12.5,1.7,1,.7,4.6,260
22188,2021-01-11 00:00,7.4,338,9.8,1026.4,56,2.5,12.3,1.4,.9,.7,3.2,331
22188,2021-01-11 01:00,7.2,342,9.5,1026.6,55,2.8,12.2,1.3,.9,.7,3.4,318
22188,2021-01-11 02:00,5.8,340,7.9,1027.1,53,3,12.2,1.4,.8,.6,4.6,238
22188,2021-01-11 03:00,5.3,307,8.1,1027.6,57,2.9,12.3,1.3,.7,.5,3,313
22188,2021-01-11 04:00,5.3,295,7.3,1027.1,58,2.6,12.7,1.1,.7,.5,6.4,125
22188,2021-01-11 05:00,6,292,8.7,1027.1,60,2.7,12.7,1.1,.7,.5,5.3,68
22188,2021-01-11 06:00,5,314,8.3,1027.2,57,3.3,12.7,1.1,.7,.5,5.8,215
22188,2021-01-11 07:00,2.6,335,4.3,1027.1,59,3.2,12.6,.9,.6,.4,3.2,266
22188,2021-01-11 08:00,1.4,76,3.5,1025.9,59,2.5,12.6,.9,.6,.4,8,90
22188,2021-01-11 09:00,1.4,131,3,1025.9,60,3.6,12.6,.8,.6,.4,5.3,255
22188,2021-01-11 10:00,.8,33,2.2,1027,55,3.7,12.7,1,.6,.4,5.3,107
22188,2021-01-11 11:00,2.3,17,4.8,1027.4,57,4,12.7,.9,.6,.4,9.1,67
22188,2021-01-11 12:00,1.4,359,3.2,1026.7,61,4,12.6,.8,.5,.4,8,65
22188,2021-01-11 13:00,.4,225,1.5,1024.9,59,4.2,12.6,.8,.6,.4,9.1,82
22188,2021-01-11 14:00,3.1,277,5.6,1024.2,58,4.2,12.6,.9,.5,.4,5.8,237
22188,2021-01-11 15:00,3.4,282,5.8,1023,60,4,12.6,1.1,.5,.4,5.3,99
22188,2021-01-11 16:00,5.4,276,7.6,1023,58,4.6,12.6,.9,.5,.4,9.1,80
22188,2021-01-11 17:00,3.4,268,6,1022,55,4.4,12.3,.9,.6,.4,8,75
22188,2021-01-11 18:00,4.7,301,7.2,1021.6,56,4.3,12.3,.8,.5,.4,8,76
